Date,KER.PA_Close,UHR.SW_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower
2015-03-04,152.04071044921875,376.0715026855469,0.4042867097439924,,,,,,
2015-03-05,152.12432861328125,382.2675476074219,0.3979525062104113,,,,,,
2015-03-06,153.08570861816406,381.9981384277344,0.4007498812644725,,,,,,
2015-03-09,153.04344177246094,374.45513916015625,0.40870968446504224,,,,,,
2015-03-10,154.0470428466797,373.0184020996094,0.41297437868908027,,,,,,
2015-03-11,158.93653869628906,377.9572448730469,0.4205145974901862,,,,,,
2015-03-12,159.68836975097656,386.84716796875,0.41279446503244505,,,,,,
2015-03-13,158.6856231689453,392.7738342285156,0.4040127150542877,,,,,,
2015-03-16,162.86468505859375,394.4800109863281,0.41285915768299425,,,,,,
2015-03-17,163.9932861328125,390.259521484375,0.42021597707354946,,,,,,
2015-03-18,164.66148376464844,386.4880065917969,0.4260455200581723,,,,,,
2015-03-19,162.36375427246094,388.19415283203125,0.4182539924621547,,,,,,
2015-03-20,161.56968688964844,389.9900817871094,0.41429178441991066,,,,,,
2015-03-23,158.6020050048828,386.6676330566406,0.41017657400264,,,,,,
2015-03-24,157.1811065673828,383.5246887207031,0.40983308556140413,,,,,,
2015-03-25,154.631591796875,376.1612854003906,0.4110779014174286,,,,,,
2015-03-26,154.631591796875,367.7203369140625,0.42051411432545527,,,,,,
2015-03-27,153.96343994140625,376.969482421875,0.4084241486930295,,,,,,
2015-03-30,154.506591796875,376.2510986328125,0.41064754988970714,,,,,,
2015-03-31,151.95709228515625,370.0550842285156,0.410633710389235,,,,,,
2015-04-01,151.07937622070312,369.33673095703125,0.40905591986267875,,,,,,
2015-04-02,146.44078063964844,368.2591552734375,0.3976568634958013,,,,,,
2015-04-07,147.6107635498047,372.3000183105469,0.3964833636582795,,,,,,
2015-04-08,147.35987854003906,379.3940124511719,0.3884085507517184,,,,,,
2015-04-09,149.86708068847656,394.928955078125,0.3794785840881933,,,,,,
2015-04-10,147.52713012695312,400.2270202636719,0.36860862125141225,,,,,,
2015-04-13,146.94166564941406,398.8800659179688,0.3683855830479961,,,,,,
2015-04-14,145.81398010253906,396.904541015625,0.3673779587641422,,,,,,
2015-04-15,146.0640106201172,398.0718688964844,0.3669287433573962,,,,,,
2015-04-16,147.06761169433594,395.1085510253906,0.37222077657561253,,,,,,
2015-04-17,146.5657958984375,388.3737487792969,0.3773833745434921,,,,,,
2015-04-20,147.81942749023438,383.43487548828125,0.38551377806203785,,,,,,
2015-04-21,148.78076171875,382.7164916992188,0.3887492829435698,,,,,,
2015-04-22,143.01356506347656,377.59808349609375,0.3787454738629679,,,,,,
2015-04-23,141.25814819335938,375.9817199707031,0.37570483002302973,,,,,,
2015-04-24,140.33906555175778,376.7898864746094,0.3724597463717083,,,,,,
2015-04-27,142.6376495361328,382.53692626953125,0.37287289080069597,,,,,,
2015-04-28,144.24209594726562,380.5613708496094,0.3790245332184999,,,,,,
2015-04-29,143.94517517089844,383.7042846679688,0.3751461240404408,,,,,,
2015-04-30,140.16612243652344,377.50830078125,0.3712928222941083,,,,,,
2015-05-04,143.0534210205078,379.66339111328125,0.3767901366550892,,,,,,
2015-05-05,140.59005737304688,374.8143310546875,0.3750925344221537,,,,,,
2015-05-06,137.02388000488278,368.6183471679688,0.37172289729367414,,,,,,
2015-05-07,137.15087890625,350.83843994140625,0.39092318084972577,,,,,,
2015-05-08,139.23135375976562,354.1609191894531,0.39313020216464334,,,,,,
2015-05-11,139.35928344726562,350.2996520996094,0.39782878062247734,,,,,,
2015-05-12,140.08113098144528,349.40167236328125,0.4009171737329282,,,,,,
2015-05-13,140.08113098144528,348.0547180175781,0.4024687031375642,,,,,,
2015-05-15,141.52476501464844,346.1689453125,0.4088314880090951,,,,,,
2015-05-18,143.0104522705078,356.7650451660156,0.4008533184745156,,,,,,
2015-05-19,144.6240234375,361.1651611328125,0.40043735941716957,,,,,,
2015-05-20,143.69024658203125,359.4589538574219,0.3997403459840521,,,,,,
2015-05-21,141.3118896484375,362.60186767578125,0.38971638660943375,,,,,,
2015-05-22,138.42459106445312,351.4670104980469,0.3938480338974015,,,,,,
2015-05-26,137.9156494140625,344.7322082519531,0.40006603999491863,,,,,,
2015-05-27,137.9156494140625,339.1647644042969,0.4066331880208581,,,,,,
2015-05-28,137.9156494140625,340.2423400878906,0.40534534702070424,,,,,,
2015-05-29,135.83517456054688,335.1239318847656,0.40532818350691413,,,,,,
2015-06-01,135.66522216796878,335.2155456542969,0.40471041372251404,,,,,,
2015-06-02,135.41029357910156,335.9486389160156,0.4030684393186454,,,,,,
2015-06-03,137.19383239746094,342.6382751464844,0.40040428156722413,,,,,,
2015-06-04,135.877197265625,339.3392639160156,0.4004169623567456,,,,,,
2015-06-05,133.24484252929688,337.59814453125,0.39468475964020877,,,,,,
2015-06-08,132.26808166503906,333.5660400390625,0.3965274212253433,,,,,,
2015-06-09,130.69650268554688,336.9566650390625,0.38787332688728854,,,,,,
2015-06-10,136.17416381835938,346.2121887207031,0.39332573564651135,,,,,,
2015-06-11,135.07040405273438,344.01287841796875,0.39263182434881566,,,,,,
2015-06-12,135.79220581054688,342.5466613769531,0.39641958635560975,,,,,,
2015-06-15,134.13658142089844,338.6978454589844,0.3960361225183586,,,,,,
2015-06-16,131.97113037109378,339.5226135253906,0.3886961430957073,,,,,,
2015-06-17,130.39956665039062,337.1399230957031,0.3867817416965312,,,,,,
2015-06-18,130.86647033691406,334.5740966796875,0.39114346159978486,,,,,,
2015-06-19,131.37631225585938,334.8489685058594,0.3923449812077306,,,,,,
2015-06-22,135.62226867675778,340.7138671875,0.3980532691442312,,,,,,
2015-06-23,136.76896667480472,346.0289306640625,0.3952529819178184,,,,,,
2015-06-24,137.74569702148438,349.8777770996094,0.3936966164680659,,,,,,
2015-06-25,137.57579040527344,349.78619384765625,0.3933139524231547,,,,,,
2015-06-26,138.67948913574222,346.2121887207031,0.4005621224607374,,,,,,
2015-06-29,138.00065612792972,342.45501708984375,0.4029745491850247,,,,,,
2015-06-30,136.00421142578122,333.6576843261719,0.40761600231220313,,,,,,
2015-07-01,140.12315368652344,336.7734069824219,0.4160754702755888,,,,,,
2015-07-02,138.12765502929688,339.2476501464844,0.40715876725941796,,,,,,
2015-07-03,137.06588745117188,339.6142272949219,0.40359288991784054,,,,,,
2015-07-06,136.38702392578122,335.7653503417969,0.4061974345683502,,,,,,
2015-07-07,131.33425903320312,326.23492431640625,0.4025757184286795,,,,,,
2015-07-08,132.09812927246094,328.8008117675781,0.4017573088166161,,,,,,
2015-07-09,134.98542785644528,335.3988037109375,0.40246246069733177,,,,,,
2015-07-10,138.42459106445312,344.28778076171875,0.40206071431927076,,,,,,
2015-07-13,139.99612426757812,352.2604064941406,0.3974222526479335,,,,,,
2015-07-14,140.46305847167972,355.8343200683594,0.39474286360207006,,,,,,
2015-07-15,139.14640808105472,354.184814453125,0.3928638450970918,,,,,,
2015-07-16,141.90670776367188,372.6958923339844,0.38075736996989723,,,,,,
2015-07-17,141.90670776367188,379.84375,0.37359231990436037,,,,,,
2015-07-20,144.24209594726562,378.7440490722656,0.3808432008386322,,,,,,
2015-07-21,143.98719787597656,374.4370422363281,0.3845431451333231,,,,,,
2015-07-22,143.0104522705078,371.8711242675781,0.3845699301126842,,,,,,
2015-07-23,143.43531799316406,376.6363830566406,0.38083234771186053,,,,,,
2015-07-24,142.11868286132812,376.0865478515625,0.37788823788885134,,,,,,
2015-07-27,138.76449584960938,371.4129333496094,0.3736124496208401,,,,,,
2015-07-28,146.49252319335938,373.1540832519531,0.3925791777935546,,,,,,
2015-07-29,146.95944213867188,375.7200012207031,0.3911408539902188,,,,,,
2015-07-30,148.61599731445312,375.7200012207031,0.3955498691355375,,,,,,
2015-07-31,149.1249237060547,381.30999755859375,0.3910857954442684,,,,,,
2015-08-03,149.2948455810547,378.65240478515625,0.3942794069029171,,,,,,
2015-08-04,149.46482849121094,386.7166748046875,0.3864969840431593,,,,,,
2015-08-05,151.54527282714844,396.705322265625,0.3820096790273893,,,,,,
2015-08-06,154.09361267089844,394.04779052734375,0.39105310669215787,,,,,,
2015-08-07,152.9889678955078,394.5059814453125,0.38779885500092365,,,,,,
2015-08-10,152.7349395751953,395.9721984863281,0.3857213717504686,,,,,,
2015-08-11,146.7895050048828,375.7200012207031,0.39068855671236047,,,,,,
2015-08-12,143.0954132080078,361.0577392578125,0.3963227972959495,,,,,,
2015-08-13,145.13389587402344,364.2651062011719,0.3984293126168134,,,,,,
2015-08-14,144.36911010742188,363.0738220214844,0.3976301824891111,,,,,,
2015-08-17,143.98719787597656,364.0818176269531,0.395480331356479,,,,,,
2015-08-18,143.69024658203125,357.66705322265625,0.40174303248608323,,,,,,
2015-08-19,142.07662963867188,350.24432373046875,0.4056500562961507,,,,,,
2015-08-20,138.25465393066406,347.49517822265625,0.3978606397872891,,,,,,
2015-08-21,135.32530212402344,339.06439208984375,0.3991138712323574,,,,,,
2015-08-24,124.20010375976562,329.7171630859375,0.3766868020983005,,,,,,
2015-08-25,130.14462280273438,339.4309387207031,0.38342003617361,,,,,,
2015-08-26,128.44609069824222,334.39080810546875,0.3841196814767994,,,,,,
2015-08-27,132.60797119140622,338.5145263671875,0.3917349503860465,,,,,,
2015-08-28,132.52301025390622,342.72991943359375,0.38666892716258305,,,,,,
2015-08-31,129.720703125,339.3392639160156,0.3822743693965962,,,,,,
2015-09-01,122.50155639648438,334.1158752441406,0.36664392647302885,,,,,,
2015-09-02,125.64376831054688,337.7814636230469,0.3719676235720301,,,,,,
2015-09-03,128.23408508300778,344.7460021972656,0.3719668517276424,,,,,,
2015-09-04,120.33607482910156,339.4309387207031,0.35452300041546514,,,,,,
2015-09-07,120.93090057373048,340.7138671875,0.35493389679728055,,,,,,
2015-09-08,123.52122497558594,344.7460021972656,0.35829632305614495,,,,,,
2015-09-09,125.51676177978516,347.49517822265625,0.3612043264075473,,,,,,
2015-09-10,122.11962890625,340.0724182128906,0.3590988929593261,,,,,,
2015-09-11,121.100830078125,336.59014892578125,0.35978720846291895,,,,,,
2015-09-14,120.80297088623048,333.6576843261719,0.3620566123936106,,,,,,
2015-09-15,121.9496612548828,340.43896484375,0.3582129951277862,,,,,,
2015-09-16,128.78594970703122,349.2362976074219,0.3687645029721398,,,,,,
2015-09-17,131.6312255859375,350.9774475097656,0.3750418339408403,,,,,,
2015-09-18,129.46575927734378,348.2283020019531,0.3717841385466068,,,,,,
2015-09-21,130.01763916015622,349.0530090332031,0.37248680227761194,,,,,,
2015-09-22,124.49798583984376,334.482421875,0.3722108478584567,,,,,,
2015-09-23,123.90315246582031,331.6416320800781,0.3736055443000072,,,,,,
2015-09-24,118.08563995361328,321.0115051269531,0.3678548527627163,,,,,,
2015-09-25,125.38883209228516,327.15130615234375,0.38327474087447366,,,,,,
2015-09-28,118.63750457763672,323.3024597167969,0.3669551561146784,,,,,,
2015-09-29,119.10530853271484,322.5693664550781,0.36923936653266104,,,,,,
2015-09-30,123.9881362915039,330.81683349609375,0.3747939153554831,,,,,,
2015-10-01,120.93090057373048,330.083740234375,0.36636430648738966,,,,,,
2015-10-02,122.88439178466795,331.0001525878906,0.37125176778291186,,,,,,
2015-10-05,129.25285339355472,345.112548828125,0.3745237715419209,,,,,,
2015-10-06,130.73945617675778,354.8262634277344,0.36846048236050266,,,,,,
2015-10-07,133.45681762695312,359.9580383300781,0.3707565977581378,,,,,,
2015-10-08,135.24037170410156,361.24102783203125,0.37437710914438327,,,,,,
2015-10-09,137.74569702148438,366.8309631347656,0.37550182744764554,,,,,,
2015-10-12,138.25465393066406,368.8470764160156,0.37482919825214844,,,,,,
2015-10-13,134.05158996582028,361.3326416015625,0.37099219536782807,,,,,,
2015-10-14,132.31011962890622,360.7828369140625,0.36673063707967385,,,,,,
2015-10-15,131.03642272949222,360.7828369140625,0.363200267092264,,,,,,
2015-10-16,127.38526916503906,348.5948486328125,0.36542499025629194,,,,,,
2015-10-19,128.10710144042972,343.9212341308594,0.3724896538132506,,,,,,
2015-10-20,127.38526916503906,340.25567626953125,0.37438102594394834,,,,,,
2015-10-21,128.70097351074222,338.7894592285156,0.37988482228407405,,,,,,
2015-10-22,132.65000915527344,350.5192565917969,0.3784385783681872,,,,,,
2015-10-23,146.7045440673828,357.9420166015625,0.40985561142067506,,,,,,
2015-10-26,144.36911010742188,356.017578125,0.40551118534021646,,,,,,
2015-10-27,143.1383819580078,350.9774475097656,0.4078278618002233,,,,,,
2015-10-28,142.5015106201172,349.6028747558594,0.4076096648794186,,,,,,
2015-10-29,142.88343811035156,351.8938293457031,0.40604132893157896,,,,,,
2015-10-30,143.1383819580078,354.5513916015625,0.4037168809616851,,,,,,
2015-11-02,141.90670776367188,350.3359680175781,0.40505891692100454,,,,,,
2015-11-03,140.8029327392578,354.36810302734375,0.39733523287335254,,,,,,
2015-11-04,142.75643920898438,365.5480651855469,0.39052713666128497,,,,,,
2015-11-05,146.19558715820312,364.7232971191406,0.4008397278511299,,,,,,
2015-11-06,145.94068908691406,349.2362976074219,0.41788522581053894,,,,,,
2015-11-09,143.69024658203125,344.1961364746094,0.41746618092161814,,,,,,
2015-11-10,145.1759033203125,336.59014892578125,0.43131358354853117,,,,,,
2015-11-11,147.29937744140625,340.3473205566406,0.43279135325789253,,,,,,
2015-11-12,143.98719787597656,337.5064697265625,0.4266205563189074,,,,,,
2015-11-13,140.3780517578125,328.06768798828125,0.42789356251026733,,,,,,
2015-11-16,139.40132141113278,324.31048583984375,0.4298390816754972,,,,,,
2015-11-17,141.99168395996094,334.1158752441406,0.4249773640842618,,,,,,
2015-11-18,142.45858764648438,336.0403137207031,0.4239330277643043,,,,,,
2015-11-19,141.7797088623047,332.2830810546875,0.42668350254935317,,,,,,
2015-11-20,142.16160583496094,338.6061706542969,0.41984351779608337,,,,,,
2015-11-23,140.92996215820312,331.5499572753906,0.42506403353611194,,,,,,
2015-11-24,136.68397521972656,323.94390869140625,0.42193716736910075,,,,,,
2015-11-25,138.17056274414062,326.50982666015625,0.4231742859241837,,,,,,
2015-11-26,139.57127380371094,325.96002197265625,0.42818525093675175,,,,,,
2015-11-27,137.44876098632812,327.51788330078125,0.41966795706266785,,,,,,
2015-11-30,138.89242553710938,331.5499572753906,0.41891854451889776,,,,,,
2015-12-01,137.7027587890625,333.9325866699219,0.41236693957387216,,,,,,
2015-12-02,136.4290771484375,336.1319274902344,0.40587955499229145,,,,,,
2015-12-03,136.08917236328122,333.0162048339844,0.40865630677379366,,,,,,
2015-12-04,136.30206298828122,329.16741943359375,0.41408126971624176,,,,,,
2015-12-07,136.38702392578122,331.27508544921875,0.41170323370632117,,,,,,
2015-12-08,134.77345275878906,321.46966552734375,0.41924158703342856,,,,,,
2015-12-09,133.96662902832028,315.60479736328125,0.4244758956376577,,,,,,
2015-12-10,134.05158996582028,315.60479736328125,0.424745096037049,,,,,,
2015-12-11,132.01315307617188,304.7913818359375,0.4331262658444577,,,,,,
2015-12-14,130.14462280273438,298.0101013183594,0.43671211890801975,,,,,,
2015-12-15,132.48007202148438,309.098388671875,0.42860162613826913,,,,,,
2015-12-16,132.31011962890622,315.23822021484375,0.4197147146013359,,,,,,
2015-12-17,134.47555541992188,312.67236328125,0.4300845588292707,,,,,,
2015-12-18,132.48007202148438,308.7318420410156,0.42911049001509904,,,,,,
2015-12-21,131.67324829101562,306.8074645996094,0.42917224475894733,,,,,,
2015-12-22,133.58470153808594,311.29779052734375,0.4291219070710113,,,,,,
2015-12-23,136.68397521972656,316.6128234863281,0.431707009572936,,,,,,
2015-12-28,134.17861938476562,318.35394287109375,0.42147622917645644,,,,,,
2015-12-29,136.76896667480472,321.0115051269531,0.42605627677025326,,,,,,
2015-12-30,136.25912475585938,320.91986083984375,0.4245892553962561,,,,,,
2016-01-04,128.91389465332028,307.5405578613281,0.4191768901955635,,,,,,
2016-01-05,128.14915466308594,303.6000671386719,0.42209857155450736,,,,,,
2016-01-06,127.59725189208984,298.926513671875,0.42685157072467156,,,,,,
2016-01-07,123.09637451171876,292.1451721191406,0.42135344431267363,,,,,,
2016-01-08,121.3978042602539,288.6629333496094,0.4205521050159389,,,,,,
2016-01-11,120.88794708251952,287.6549072265625,0.4202533801632866,,,,,,
2016-01-12,122.96842956542969,292.6033935546875,0.42025633425350867,,,,,,
2016-01-13,121.82263946533205,293.6114501953125,0.41491106489305757,,,,,,
2016-01-14,120.16612243652344,301.12579345703125,0.39905622516415346,,,,,,
2016-01-15,119.86917114257812,292.0535888671875,0.4104355355040307,,,,,,
2016-01-18,120.97293090820312,293.42816162109375,0.41227443964433275,,,,,,
2016-01-19,127.80921173095705,298.65155029296875,0.4279542885532649,,,,,,
2016-01-20,123.9881362915039,289.02947998046875,0.4289809340551782,,,,,,
2016-01-21,126.2323226928711,292.8782958984375,0.43100606791513546,,,,,,
2016-01-22,131.55682373046878,300.75927734375,0.4374156797168625,,,,,,
2016-01-25,130.13951110839844,301.4007263183594,0.43178234073310257,,,,,,
2016-01-26,131.29904174804688,310.3813781738281,0.4230248686972234,,,,,,
2016-01-27,132.15736389160156,313.31378173828125,0.42180514102630784,,,,,,
2016-01-28,129.96769714355472,314.780029296875,0.4128841891077522,,,,,,
2016-01-29,133.14500427246094,319.2703552246094,0.41702902287558863,,,,,,
2016-02-01,134.77665710449222,319.1786804199219,0.4222608381210664,,,,,,
2016-02-02,131.55682373046878,310.56463623046875,0.42360529301488464,,,,,,
2016-02-03,131.38497924804688,306.3492431640625,0.4288731967837272,,,,,,
2016-02-04,130.95535278320312,312.8556213378906,0.41858078887375527,,,,,,
2016-02-05,133.01657104492188,326.23492431640625,0.4077324686302217,,,,,,
2016-02-08,129.83926391601562,321.1947937011719,0.4042383826333543,,,,,,
2016-02-09,127.6920928955078,305.9826965332031,0.41731801942483876,,,,,,
2016-02-10,128.63723754882812,301.85894775390625,0.4261501555809471,,,,,,
2016-02-11,123.35618591308594,287.8381652832031,0.4285609095364965,,,,,,
2016-02-12,125.1162109375,296.9104309082031,0.4213937871929553,,,,,,
2016-02-15,132.58699035644528,307.5405578613281,0.4311203415850912,,,,,,
2016-02-16,132.3292236328125,312.0308837890625,0.4240901478273831,,,,,,
2016-02-17,136.58013916015622,321.0115051269531,0.4254680501440025,,,,,,
2016-02-18,137.61029052734378,315.8797302246094,0.43564140829642545,,,,,,
2016-02-19,136.837890625,313.03887939453125,0.43712746125870056,,,,,,
2016-02-22,139.79998779296878,315.5131530761719,0.44308766981647185,,,,,,
2016-02-23,136.2364501953125,305.432861328125,0.4460438526585205,,,,,,
2016-02-24,133.18844604492188,305.432861328125,0.436064559215317,,,,,,
2016-02-25,136.53761291503906,307.0823669433594,0.4446286326177208,,,,,,
2016-02-26,139.027587890625,315.6964416503906,0.44038376601212154,,,,,,
2016-02-29,137.99739074707028,318.4455871582031,0.43334684577843896,,,,,,
2016-03-01,138.16926574707028,324.40216064453125,0.42591968398900837,,,,,,
2016-03-02,139.027587890625,323.6690368652344,0.4295362609816512,,,,,,
2016-03-03,138.68386840820312,324.7686767578125,0.4270235350055723,,,,,,
2016-03-04,140.53077697753906,327.9760437011719,0.4284787858029673,,,,,,
2016-03-07,139.75747680664062,336.8650207519531,0.4148767850537664,,,,,,
2016-03-08,139.32785034179688,336.6817626953125,0.41382654417157916,,,,,,
2016-03-09,140.0152587890625,334.1158752441406,0.4190619756895791,,,,,,
2016-03-10,137.69624328613278,332.0081481933594,0.4147375419411074,,,,,,
2016-03-11,142.720458984375,321.6529541015625,0.44370946128264305,,,,,,
2016-03-14,143.70721435546875,325.6850891113281,0.441245912570304,,,,,,
2016-03-15,140.91696166992188,317.7124938964844,0.4435361037952596,,,,,,
2016-03-16,139.75747680664062,313.68035888671875,0.44554105109625963,,,,,,
2016-03-17,137.05224609375,315.60479736328125,0.434252733921513,,,,,,
2016-03-18,140.1436767578125,315.9713134765625,0.4435329119464758,,,,,,
2016-03-21,137.05224609375,308.7318420410156,0.4439200219442941,,,,,,
2016-03-22,135.89369201660156,306.99072265625,0.4426638396130532,,,,,,
2016-03-23,135.67839050292972,307.9987487792969,0.4405160444341707,,,,,,
2016-03-24,131.94302368164062,301.21746826171875,0.43803244361312843,,,,,,
2016-03-29,133.96084594726562,300.30108642578125,0.4460884492350105,,,,,,
2016-03-30,138.46952819824222,309.7398986816406,0.44705098951609423,,,,,,
2016-03-31,134.906005859375,305.2496032714844,0.44195309154715473,,,,,,
2016-04-01,132.02894592285156,298.74322509765625,0.4419479165751544,,,,,,
2016-04-04,133.61712646484378,298.37664794921875,0.4478136187372958,,,,,,
2016-04-05,130.26889038085938,291.4120788574219,0.4470263926314309,,,,,,
2016-04-06,131.64274597167972,291.68701171875,0.4513150763758109,,,,,,
2016-04-07,129.02346801757812,288.0214538574219,0.447964782795132,,,,,,
2016-04-08,129.71084594726562,290.86224365234375,0.44595284805099666,,,,,,
2016-04-11,128.89503479003906,291.4120788574219,0.44231191546834636,,,,,,
2016-04-12,129.40965270996094,291.9619445800781,0.4432415083961978,,,,,,
2016-04-13,133.53216552734378,305.157958984375,0.43758375489128576,,,,,,
2016-04-14,132.67292785644528,306.0743103027344,0.4334663948935149,,,,,,
2016-04-15,132.84477233886722,305.2496032714844,0.43520047500509634,,,,,,
2016-04-18,133.96084594726562,306.8074645996094,0.4366283790457561,,,,,,
2016-04-19,139.027587890625,312.48907470703125,0.4449038355051866,,,,,,
2016-04-20,138.59793090820312,315.6964416503906,0.43902278462070726,,,,,,
2016-04-21,137.48188781738278,306.1659851074219,0.4490436381074327,,,,,,
2016-04-22,130.09701538085938,301.0342102050781,0.4321668799444136,,,,,,
2016-04-25,129.58152770996094,300.30108642578125,0.4315053576803716,,,,,,
2016-04-26,128.25013732910156,299.38470458984375,0.4283790566548946,,,,,,
2016-04-27,128.37948608398438,301.3090515136719,0.42607245099027224,,,,,,
2016-04-28,129.49559020996094,302.317138671875,0.4283435295096225,,,,,,
2016-04-29,128.50790405273438,300.20947265625,0.42806079007333747,,,,,,
2016-05-02,130.65509033203122,302.4087829589844,0.4320479354257113,,,,,,
2016-05-03,128.55134582519528,294.8027648925781,0.4360588201132969,,,,,,
2016-05-04,127.71117401123048,290.2207946777344,0.44004832304674424,,,,,,
2016-05-06,126.44388580322266,287.6549072265625,0.439567977554553,,,,,,
2016-05-09,127.2304458618164,290.1291809082031,0.4385303314321634,,,,,,
2016-05-10,128.10539245605472,300.5760192871094,0.4261996441362436,,,,,,
2016-05-11,126.22470092773438,295.3525390625,0.4273696150654177,,,,,,
2016-05-12,124.2574462890625,288.7545471191406,0.43032204177825,,,,,,
2016-05-13,124.9131851196289,286.595458984375,0.43585193415935836,,,,,,
2016-05-17,124.69490814208984,281.62017822265625,0.4427768952106223,,,,,,
2016-05-18,125.4814453125,286.595458984375,0.43783472968195625,,,,,,
2016-05-19,124.12667083740234,286.3138732910156,0.43353355326668824,,,,,,
2016-05-20,125.87469482421876,278.42849731445307,0.4520898400786099,,,,,,
2016-05-23,124.65071868896484,272.13897705078125,0.4580406674553824,,,,,,
2016-05-24,126.22470092773438,275.80001831054693,0.45766748566929805,,,,,,
2016-05-25,127.2304458618164,274.01644897460943,0.46431681870895886,,,,,,
2016-05-26,126.74967956542969,279.46109008789057,0.45355036554665584,,,,,,
2016-05-27,128.10539245605472,276.55099487304693,0.4632252092054942,,,,,,
2016-05-30,128.366943359375,278.80398559570307,0.4604200441579103,,,,,,
2016-05-31,126.92466735839844,275.04901123046875,0.46146200195588366,,,,,,
2016-06-01,127.8428955078125,274.11032104492193,0.4663921264273054,,,,,,
2016-06-02,129.94093322753906,275.51840209960943,0.4716234278266499,,,,,,
2016-06-03,129.46017456054688,275.04901123046875,0.47068038522076255,,,,,,
2016-06-06,132.34565734863278,278.80398559570307,0.4746906937713178,,,,,,
2016-06-07,136.89260864257812,285.6567077636719,0.47922070416015383,,,,,,
2016-06-08,135.2320556640625,289.1300354003906,0.4677205378430905,,,,,,
2016-06-09,134.79461669921878,285.5628662109375,0.47203132006543763,,,,,,
2016-06-10,132.43316650390622,275.51840209960943,0.4806690424112835,,,,,,
2016-06-13,131.16586303710938,270.44924926757807,0.48499252037980706,,,,,,
2016-06-14,128.14865112304688,262.37612915039057,0.4884158156384484,,,,,,
2016-06-15,130.37838745117188,268.1962890625,0.48613046775150837,,,,,,
2016-06-16,127.40540313720705,264.91070556640625,0.4809371628254933,,,,,,
2016-06-17,128.19288635253906,269.6982421875,0.4753196954966307,,,,,,
