Date,MC.PA_Close,CFR.SW_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-02-11,139.95065307617188,70.77450561523438,1.9774161876455012,,,,,,,-1.7219737554729022,,,,
2015-02-12,142.27491760253906,71.26200103759766,1.9965046663154347,,,,,,,-0.37355153918949213,,,,
2015-02-13,141.69384765625,72.68014526367188,1.9495537212014027,,,,,,,-3.793386885357478,,,,
2015-02-16,140.30818176269528,72.85740661621094,1.925791601419373,,,,,,,-5.533885090796758,,,,
2015-02-17,140.88926696777344,73.34490203857422,1.920914242869609,,,,,,,-5.928642195802382,,,,
2015-02-18,141.91734313964844,73.69943237304688,1.9256232859610192,,,,,,,-5.6102459198111205,,,,
2015-02-19,143.74998474121094,74.76305389404297,1.9227409429387257,,,,,,,-5.906705094358472,,,,
2015-02-20,143.92877197265625,74.6744155883789,1.9274174540048887,,,,,,,-5.550486434856225,,,,
2015-02-23,144.15228271484375,75.25054931640625,1.9156309691338749,,,,,,,-6.480249430809437,,,,
2015-02-24,144.10757446289062,75.51644134521484,1.9082940336677041,,,,,,,-7.057206150589366,,,,
2015-02-25,144.46514892578125,75.25054931640625,1.9197886292942279,,,,,,,-6.167383219871937,,,,
2015-02-26,144.77801513671875,76.35847473144531,1.896030737202474,,,,,,,-8.072302954843423,,,,
2015-02-27,146.5212860107422,74.45283508300781,1.9679745686968793,,,,,,,-2.5144243708572844,,,,
2015-03-02,147.28114318847656,75.0289535522461,1.962990768436054,,,,,,,-2.907810387034317,,,,
2015-03-03,145.18032836914062,74.23124694824219,1.9557845831468756,,,,,,,-3.4118187144311776,,,,
2015-03-04,147.59402465820312,74.40851593017578,1.9835636124862899,,,,,,,-1.3529700093678798,,,,
2015-03-05,149.91835021972656,75.38349151611328,1.988742458124023,,,,,,,-0.9802985237826931,,,,
2015-03-06,150.99110412597656,75.82666778564453,1.9912665099937588,,,,,,,-0.7946712135880318,,,,
2015-03-09,150.00775146484375,73.87670135498047,2.030515016419731,,,,,,,2.1253148213849897,,,,
2015-03-10,148.62208557128906,73.12332153320312,2.0324854294782573,,,,,,,2.247724433626246,,,,
2015-03-11,153.31541442871094,74.27556610107422,2.0641433310663597,,,,,,,4.634551631110668,,,,
2015-03-12,152.51084899902344,74.45283508300781,2.0484223176859335,,,,,,,3.4751386174239656,,,,
2015-03-13,153.09194946289062,73.65511322021484,2.078497238951689,,,,,,,5.653076117459534,,,,
2015-03-16,156.1761474609375,75.60507202148438,2.0656834691799193,,,,,,,4.833950691515213,,,,
2015-03-17,154.38819885253906,75.0289535522461,2.0577149426058767,,,,,,,4.199245277028183,,,,
2015-03-18,152.64495849609375,73.96533966064453,2.0637363283456,,,,,,,4.5850904245780555,,,,
2015-03-19,150.45474243164062,74.63009643554688,2.0160062711640543,,,,,,,1.064199738156617,,,,
2015-03-20,151.30401611328125,74.49715423583984,2.031003971430769,,,,,,,2.179590017653311,,,,
2015-03-23,147.0576629638672,73.56649017333984,1.9989761998617164,,,,,,,-0.20380949773630164,,,,
2015-03-24,148.8009033203125,72.90172576904297,2.0411163350470285,,,,,,,2.870120752792019,,,,
2015-03-25,146.2530975341797,71.74948120117188,2.0383854361833484,,,,,,,2.6288166265966595,,,,
2015-03-26,145.1356658935547,70.55292510986328,2.057117627193387,,,,,,,3.9065870878229134,,,,
2015-03-27,145.0462188720703,70.81881713867188,2.0481310579934164,,,,,,,3.2848915985117344,,,,
2015-03-30,147.0576629638672,70.90745544433594,2.073937952537459,,,,,,,5.118904262251675,,,,
2015-03-31,146.7447509765625,69.40068817138672,2.1144567127947305,,,,,,,7.822158558653541,,,,
2015-04-01,145.9849090576172,69.57794952392578,2.0981490552178075,,,,,,,6.707484327823693,,,,
2015-04-02,146.20838928222656,69.97679138183594,2.089384014257308,,,,,,,6.1325842146355,,,,
2015-04-07,147.99630737304688,70.64154815673828,2.095032048910864,,,,,,,6.589827683487499,,,,
2015-04-08,149.73953247070312,71.43926239013672,2.0960397330666862,,,,,,,6.736231017090034,,,,
2015-04-09,152.6896514892578,74.18692779541016,2.058174614136057,,,,,,,4.186220119714477,,,,
2015-04-10,154.1199951171875,74.85167694091797,2.059005240975933,,,,,,,4.285904397790489,,,,
2015-04-13,154.2541046142578,74.40851593017578,2.0730705711024844,,,,,,,5.307109946686808,,,,
2015-04-14,150.4100341796875,74.14261627197266,2.028658303990082,,,,,,,1.9953032520579654,,,,
2015-04-15,153.0472412109375,74.23124694824219,2.0617630378437513,,,,,,,4.455094127365697,,,,
2015-04-16,151.12521362304688,73.6108169555664,2.053029974035886,,,,,,,3.775010175300281,,,,
2015-04-17,147.9069366455078,72.7244644165039,2.0337989125423133,,,,,,,2.3309863898718675,,,,
2015-04-20,147.504638671875,72.50288391113281,2.034465813148512,,,,,,,2.372236442152058,,,,
2015-04-21,148.4545440673828,73.65511322021484,2.0155361600427093,,,,,,,1.0156707219517216,,,,
2015-04-22,145.51437377929688,74.27556610107422,1.9591149743817617,,,,,,,-3.1664890183033947,,,,
2015-04-23,144.1121826171875,73.7437515258789,1.9542290653142889,,,,,,,-3.504122156300525,,,,
2015-04-24,145.69532775878906,74.71874237060547,1.9499167563091366,,,,,,,-3.8726616348665175,,,,
2015-04-27,147.14279174804688,75.6493911743164,1.9450624712760818,,,,,,,-4.288120735403851,,,,
2015-04-28,143.705078125,76.09256744384766,1.8885560436772861,,,,,,,-8.612960954506065,,,,
2015-04-29,140.900634765625,75.20623016357422,1.8735234362786815,,,,,,,-9.64318166599972,,,,
2015-04-30,141.66961669921875,74.14261627197266,1.910771750750487,,,,,,,-6.745114228410785,,,,
2015-05-04,144.29312133789062,74.18692779541016,1.9449938907810904,,,,,,,-4.2103100316527104,,,,
2015-05-05,139.90548706054688,73.47785949707031,1.904049573819242,,,,,,,-7.178569245114318,,,,
2015-05-06,139.54364013671878,72.36992645263672,1.928199280788887,,,,,,,-5.322614950918762,,,,
2015-05-07,141.0363006591797,71.26200103759766,1.9791234964728157,,,,,,,-1.6121684825488671,,,,
2015-05-08,145.4691619873047,72.99036407470703,1.9929913192159752,,,,,,,-0.6390520082727278,,,,
2015-05-11,143.25274658203125,72.81309509277344,1.9674036160598372,,,,,,,-2.500619829546963,,,,
2015-05-12,141.0363006591797,71.7938003540039,1.9644635047002936,,,,,,,-2.6766959624318076,,,,
2015-05-13,139.67933654785156,72.10401916503906,1.9371921033713695,,,,,,,-4.65463952772987,,,,
2015-05-15,143.61460876464844,74.09829711914062,1.9381634173553872,,,,,,,-4.71140644895263,,,,
2015-05-18,144.88111877441406,74.63009643554688,1.941322947365322,,,,,,,-4.509423919069945,,,,
2015-05-19,150.12815856933594,75.91529846191406,1.97757450225469,,,,,,,-1.8350329261709248,,,,
2015-05-20,150.17337036132812,76.31415557861328,1.9678311215359052,,,,,,,-2.588232016205609,,,,
2015-05-21,149.8115234375,76.9789047241211,1.9461373732764613,,,,,,,-4.28073828988741,,,,
2015-05-22,150.53524780273438,76.18120574951172,1.9760155581903378,,,,,,,-1.9602227048286238,,,,
2015-05-26,149.2687225341797,74.58578491210938,2.001302563351387,,,,,,,-0.033119717390519554,,,,
2015-05-27,151.8470001220703,74.71874237060547,2.0322478042913,,,,,,,2.2790107284147325,,,,
2015-05-28,150.67092895507812,74.58578491210938,2.0201024784096084,,,,,,,1.369086703507918,,,,
2015-05-29,146.6904296875,71.97106170654297,2.0381862683312924,,,,,,,2.622600754003969,,,,
2015-06-01,147.6403350830078,71.92674255371094,2.052648706741559,,,,,,,3.6612218635402485,,,,
2015-06-02,149.3591766357422,71.57221221923828,2.0868319142941782,,,,,,,6.089743312158362,,,,
2015-06-03,149.76626586914062,71.74948120117188,2.0873498088331055,,,,,,,6.141984961557597,,,,
2015-06-04,147.86648559570312,71.30631256103516,2.0736801593706833,,,,,,,5.1293160120607695,,,,
2015-06-05,145.016845703125,69.84384918212889,2.0763008826299165,,,,,,,5.207157233390063,,,,
2015-06-08,144.97158813476562,69.22340393066406,2.0942568539387763,,,,,,,6.403873845085172,,,,
2015-06-09,140.35783386230472,68.07115936279297,2.0619280643400195,,,,,,,4.096621232561716,,,,
2015-06-10,146.1476593017578,69.44499969482422,2.104509467117908,,,,,,,7.136366441935053,,,,
2015-06-11,149.72103881835938,69.62226867675781,2.150476301102511,,,,,,,10.354898374537413,,,,
2015-06-12,146.8714141845703,68.73591613769531,2.1367492053259314,,,,,,,9.279526932859,,,,
2015-06-15,144.60972595214844,68.33706665039061,2.11612427984311,,,,,,,7.816234310349358,,,,
2015-06-16,145.016845703125,68.24842834472656,2.1248378786195183,,,,,,,8.400785489382827,,,,
2015-06-17,144.02169799804688,67.93820190429689,2.1198926960258264,,,,,,,8.026632510389248,,,,
2015-06-18,144.6549530029297,67.53934478759766,2.141787923140955,,,,,,,9.458298397298961,,,,
2015-06-19,144.70018005371094,67.93820190429689,2.1298794492316273,,,,,,,8.705114566053311,,,,
2015-06-22,151.9827117919922,68.95751190185547,2.2040051562229106,,,,,,,13.947245970138567,,,,
2015-06-23,154.108642578125,69.71089172363281,2.210682416588287,,,,,,,14.565101250475408,,,,
2015-06-24,154.5609893798828,69.62226867675781,2.219993578455169,,,,,,,15.19484893606085,,,,
2015-06-25,154.60623168945312,69.79953002929689,2.2150039065386316,,,,,,,14.885258933746599,,,,
2015-06-26,154.8776092529297,69.93247985839844,2.2146734902942224,,,,,,,14.890504627252454,,,,
2015-06-29,148.00221252441406,68.86885833740234,2.149044083166321,,,,,,,10.144208674846652,,,,
2015-06-30,142.16714477539062,67.40640258789061,2.1091044665975187,,,,,,,7.236606767615996,,,,
2015-07-01,146.2381134033203,67.98251342773439,2.1511136618797106,,,,,,,10.154347473748885,,,,
2015-07-02,143.7502899169922,68.33706665039061,2.103547854232788,,,,,,,6.956798275193108,,,,
2015-07-03,142.6194610595703,67.80525970458984,2.1033687014978897,,,,,,,6.890512169768783,,,,
2015-07-06,138.63897705078122,66.69733428955078,2.078628456857252,,,,,,,5.127814106888707,,,,
2015-07-07,133.84428405761722,65.27918243408203,2.0503364023097443,,,,,,,3.1719017857182905,,,,
2015-07-08,135.11082458496094,65.10190582275389,2.075374336241599,,,,,,,4.793305169175881,,,,
2015-07-09,138.774658203125,66.25415802001953,2.094580360695135,,,,,,,6.150621855287795,,,,
2015-07-10,143.61460876464844,67.58367156982422,2.1249897412908783,,,,,,,8.329223172874578,,,,
2015-07-13,146.55474853515625,69.09044647216797,2.1212013529858083,,,,,,,8.253181387561199,,,,
2015-07-14,147.18801879882812,69.84384918212889,2.1073869857174117,,,,,,,7.378330329093188,,,,
2015-07-15,146.10240173339844,69.26773071289061,2.109241925926253,,,,,,,7.445956457574908,,,,
2015-07-16,146.8261260986328,70.81881713867188,2.0732643106863726,,,,,,,5.064798825074234,,,,
2015-07-17,151.0327911376953,71.084716796875,2.1246872456321717,,,,,,,8.739200124195264,,,,
2015-07-20,153.0230255126953,71.43926239013672,2.1420017563594342,,,,,,,10.019724059082222,,,,
2015-07-21,152.29933166503906,71.26200103759766,2.1371745032066434,,,,,,,9.650862523310508,,,,
2015-07-22,151.5303497314453,71.21768951416016,2.1277066240869362,,,,,,,8.970581031630559,,,,
2015-07-23,151.2589874267578,72.015380859375,2.1003705822527334,,,,,,,7.102442779233314,,,,
2015-07-24,150.21859741210938,71.39495086669922,2.104050714910932,,,,,,,7.303996400410085,,,,
2015-07-27,145.6048583984375,70.02111053466797,2.079442289427093,,,,,,,5.440337616817999,,,,
2015-07-28,149.99244689941406,71.43926239013672,2.0995800051838556,,,,,,,6.989145445800972,,,,
2015-07-29,152.8873748779297,72.68014526367188,2.103564519901259,,,,,,,7.40014033632221,,,,
2015-07-30,152.5255126953125,72.99036407470703,2.0896664186960314,,,,,,,6.417298699735085,,,,
2015-07-31,154.42526245117188,73.92102813720703,2.089057286440044,,,,,,,6.45409482157001,,,,
2015-08-03,154.83236694335938,73.25627136230469,2.1135714944813735,,,,,,,8.191873935725823,,,,
2015-08-04,154.78717041015625,74.23124694824219,2.0852023477132446,,,,,,,6.195023326584447,,,,
2015-08-05,158.85812377929688,74.54146575927734,2.131137644815169,,,,,,,9.644997241755135,,,,
2015-08-06,158.6319580078125,74.18692779541016,2.138273719128545,,,,,,,10.128526638269165,,,,
2015-08-07,156.9130859375,74.09829711914062,2.117634170259051,,,,,,,8.587070723898933,,,,
2015-08-10,157.6820526123047,74.63009643554688,2.1128480350884224,,,,,,,8.29150991882068,,,,
2015-08-11,149.13304138183594,71.52789306640625,2.0849634315857917,,,,,,,5.952323772280579,,,,
2015-08-12,140.9910888671875,68.51433563232422,2.057833409110219,,,,,,,3.84274964138919,,,,
2015-08-13,145.10726928710938,69.046142578125,2.1015984944115016,,,,,,,6.8943873093134584,,,,
2015-08-14,144.38356018066406,68.64727783203125,2.103267088520935,,,,,,,6.969104357009684,,,,
2015-08-17,145.016845703125,69.134765625,2.0975965477300336,,,,,,,6.626562841501482,,,,
2015-08-18,143.7502899169922,68.47002410888672,2.099463112330566,,,,,,,6.690651133107679,,,,
2015-08-19,139.407958984375,67.31777191162111,2.0708938371786623,,,,,,,4.654837132542582,,,,
2015-08-20,133.93475341796878,65.72235107421875,2.0378874344698854,,,,,,,2.3752598221291805,,,,
2015-08-21,131.80877685546878,64.34851837158203,2.0483576031127226,,,,,,,2.999348217594303,,,,
2015-08-24,126.0189971923828,61.02472686767578,2.065048115096667,,,,,,,3.8629569364646272,,,,
2015-08-25,133.48243713378906,63.63945007324219,2.097479424793349,,,,,,,6.0923835597967155,,,,
2015-08-26,131.94450378417972,62.17698669433594,2.122079418753809,,,,,,,7.481931324094774,,,,
2015-08-27,136.73918151855472,64.2598876953125,2.127908815634754,,,,,,,8.107169036622508,,,,
2015-08-28,136.55827331542972,64.70304870605469,2.1105384683774733,,,,,,,7.039164781671502,,,,
2015-08-31,134.4775390625,64.12693023681639,2.0970524951979392,,,,,,,6.111673722653222,,,,
2015-09-01,130.45181274414062,62.66447448730469,2.0817506858781543,,,,,,,5.013413246086543,,,,
2015-09-02,133.12055969238278,63.28491592407226,2.103511678076616,,,,,,,6.440193650331523,,,,
2015-09-03,135.83453369140622,64.2598876953125,2.113830860325559,,,,,,,7.202521209474014,,,,
2015-09-04,132.03498840332028,62.39856338500977,2.115994042821818,,,,,,,7.128875553379643,,,,
2015-09-07,132.62300109863278,62.44287490844727,2.123909273765541,,,,,,,7.628187806778328,,,,
2015-09-08,133.70858764648438,63.55081176757813,2.103963488861346,,,,,,,6.495965500548948,,,,
2015-09-09,135.47267150878906,64.21556091308594,2.1096548808807842,,,,,,,6.92939001299996,,,,
2015-09-10,135.02035522460938,62.88604736328125,2.147063790551525,,,,,,,9.138422972756942,,,,
2015-09-11,134.02520751953122,62.93036651611328,2.1297382319426688,,,,,,,8.054559553650321,,,,
2015-09-14,133.61813354492188,62.5758285522461,2.13529947003995,,,,,,,8.357180747039365,,,,
2015-09-15,135.60836791992188,63.86103057861328,2.1234916926839635,,,,,,,7.774766320016525,,,,
2015-09-16,140.71968078613278,68.07115936279297,2.0672437799413887,,,,,,,4.4584681563897846,,,,
2015-09-17,140.7649383544922,68.51433563232422,2.054532632555821,,,,,,,3.6165991286938777,,,,
2015-09-18,136.286865234375,68.83110809326172,1.980018468534824,,,,,,,-1.4955721918815357,,,,
2015-09-21,137.64382934570312,68.51432800292969,2.0089787546309648,,,,,,,0.4955053920194814,,,,
2015-09-22,133.34672546386722,66.61366271972656,2.0017924254505637,,,,,,,0.003051801391478648,,,,
2015-09-23,133.52763366699222,67.06620788574219,1.9909823125004698,,,,,,,-0.7219207483346679,,,,
2015-09-24,130.31608581542972,65.61808013916016,1.9859783391873194,,,,,,,-1.0346837894257135,,,,
2015-09-25,136.73918151855472,67.97129058837889,2.011719658916306,,,,,,,0.6778808696402336,,,,
2015-09-28,133.12055969238278,66.79468536376953,1.9929813123214355,,,,,,,-0.5854754345022002,,,,
2015-09-29,131.67311096191406,66.70417785644531,1.973985965995848,,,,,,,-1.851751068823603,,,,
2015-09-30,137.68910217285156,68.51432800292969,2.0096395336018467,,,,,,,0.5407782191679189,,,,
2015-10-01,135.47267150878906,68.24281311035156,1.985156609674398,,,,,,,-1.1321484285673478,,,,
2015-10-02,134.97512817382812,67.6092529296875,1.9964002311074198,,,,,,,-0.36146481838252953,,,,
2015-10-05,141.6243896484375,71.32007598876953,1.985757694239396,,,,,,,-1.1403308300417336,,,,
2015-10-06,144.06692504882812,73.22073364257812,1.967570084070459,,,,,,,-2.502430448744377,,,,
2015-10-07,145.65008544921875,73.94478607177734,1.9697140689248585,,,,,,,-2.368639545417494,,,,
2015-10-08,146.8714141845703,74.66885375976562,1.9669702531808535,,,,,,,-2.596710851358978,,,,
2015-10-09,149.94723510742188,75.93595886230469,1.9746538708930041,,,,,,,-2.0573132745695943,,,,
2015-10-12,150.6256866455078,75.75495147705078,1.9883279404005478,,,,,,,-1.016530816303714,,,,
2015-10-13,145.8762664794922,74.5783462524414,1.9560136931129224,,,,,,,-3.4106854602898125,,,,
2015-10-14,144.06692504882812,74.5783462524414,1.9317527444383622,,,,,,,-5.220026890953875,,,,
2015-10-15,145.10726928710938,74.0353012084961,1.9599740518170168,,,,,,,-3.092644075788826,,,,
2015-10-16,143.52413940429688,72.72293853759766,1.973574532196538,,,,,,,-2.0487564284081543,,,,
2015-10-19,143.7502899169922,73.17548370361328,1.9644597157598842,,,,,,,-2.7284866685639884,,,,
2015-10-20,143.20750427246094,72.17989349365234,1.9840359598903388,,,,,,,-1.2783529833602927,,,,
2015-10-21,142.9813232421875,72.36090087890625,1.9759472519760688,,,,,,,-1.8668649338136731,,,,
2015-10-22,149.4044189453125,74.5783462524414,2.0033216939350083,,,,,,,0.11746700553050005,,,,
2015-10-23,154.38003540039062,75.75495147705078,2.0378870607178534,,,,,,,2.7378179385790986,,,,
2015-10-26,153.0230255126953,75.52867126464844,2.0260256529141203,,,,,,,1.8337636994240256,,,,
2015-10-27,152.43504333496094,75.34766387939453,2.023089177375911,,,,,,,1.6081124418695936,,,,
2015-10-28,151.7113037109375,75.93595886230469,1.99788487541241,,,,,,,-0.29324467105396934,,,,
2015-10-29,152.93260192871094,76.1622314453125,2.0079847849327077,,,,,,,0.4751131702938949,,,,
2015-10-30,153.4301300048828,76.75052642822266,1.9990759300963385,2.008887926772892,,,,,,-0.20497624243435553,0.25855524341025465,,,
2015-11-02,151.89219665527344,76.29800415039062,1.9907754907438924,2.011329699096892,,,,,,-0.8370746555365258,0.4462241961131252,,,
2015-11-03,153.5658416748047,77.33882904052734,1.9856240853392364,2.0137542818973175,,,,,,-1.2468973335272437,0.630510387957513,,,
2015-11-04,156.2798309326172,77.92713165283203,2.0054610970265023,2.016284093963801,,,,,,0.28945916327049304,0.8233767386903935,,,
2015-11-05,156.95831298828125,78.3796615600586,2.002538794684787,2.0188741861803305,,,,,,0.062091010312713024,1.0291831249097825,,,
2015-11-06,152.66119384765625,73.94478607177734,2.0645295220608224,2.0218943291429485,,,,,,4.642468853020006,1.2684814068832762,,,
2015-11-09,151.34945678710938,72.54192352294922,2.086372258094711,2.0247800672040097,,,,,,6.1389071466989265,1.495546126335272,,,
2015-11-10,152.34454345703125,72.40615844726562,2.104027429766017,2.0277900142624707,,,,,,7.405761096899084,1.7345250381465995,,,
2015-11-11,155.5108642578125,73.40174865722656,2.1186261513199267,2.0306933618464793,,,,,,8.579162567945389,1.9598787264893383,,,
2015-11-12,151.0327911376953,72.40615844726562,2.0859108448308925,2.0319721407906908,,,,,,6.094008777563147,2.047224401756382,,,
2015-11-13,146.91661071777344,70.09821319580078,2.095868125873634,2.0327315109180306,,,,,,6.597749945454723,2.0979210689459604,,,
2015-11-16,144.88111877441406,69.41939544677734,2.0870409176278684,2.0338645457189566,,,,,,5.921079131372068,2.1732763394014754,,,
2015-11-17,149.63055419921875,70.8675308227539,2.111411988848014,2.0349749439298446,,,,,,7.771714473590663,2.2484980870136226,,,
2015-11-18,148.00221252441406,70.41500091552734,2.10185628914446,2.03608406855152,,,,,,7.049223007407818,2.323629410786992,,,
2015-11-19,146.91661071777344,70.32447814941406,2.0891247910240986,2.0369689669549578,,,,,,6.144824841143816,2.383244817482073,,,
2015-11-20,146.78089904785156,70.50550842285156,2.081835906600999,2.037700711721032,,,,,,5.6467364346980276,2.4331765209090435,,,
2015-11-23,146.4642791748047,69.69092559814453,2.10162625790558,2.0385672087602047,,,,,,6.960704971206155,2.492653204522842,,,
2015-11-24,140.17689514160156,67.51874542236328,2.076118184138723,2.0394204855316294,,,,,,5.021475245538198,2.550695948239353,,,
2015-11-25,142.9361114501953,68.42382049560547,2.0889817378638686,2.040131246138063,,,,,,5.968960592658959,2.5988844203436976,,,
2015-11-26,143.93125915527344,69.23839569091797,2.0787780785358803,2.040933661586066,,,,,,5.333535160296748,2.653779498694775,,,
2015-11-27,141.08155822753906,69.55516815185547,2.02834040914867,2.0415890125510123,,,,,,1.849736032104147,2.698460776602125,,,
2015-11-30,143.61460876464844,69.69092559814453,2.060736136477316,2.0424520962252615,,,,,,4.111034561049905,2.7577184828693415,,,
2015-12-01,143.61459350585938,70.59600067138672,2.0343162805264665,2.043332030582694,,,,,,2.2992883407878537,2.8192931393470917,,,
2015-12-02,144.57264709472656,70.32447814941406,2.055794097576693,2.0438165291614396,,,,,,3.8008612180969408,2.8536285157514647,,,
2015-12-03,137.95758056640622,68.69535064697266,2.008252076263125,2.0441985653881933,,,,,,0.44689514831330257,2.8807425591990246,,,
2015-12-04,138.91563415527344,68.15230560302734,2.0383115864696846,2.0447599128247944,,,,,,2.4919873140643176,2.9201523590606153,,,
2015-12-07,140.9229736328125,68.46907806396484,2.0581987901335568,2.04553638108417,,,,,,3.8652285911451543,2.974621754975966,,,
2015-12-08,137.31889343261722,66.38740539550781,2.0684479625996812,2.0460581794623325,,,,,,4.428129602337748,3.010257855766163,,,
2015-12-09,135.81343078613278,65.88960266113281,2.0612270419145644,2.0464572787683757,,,,,,3.919141892835455,3.037120311234298,,,
2015-12-10,135.03787231445312,65.43707275390625,2.0636294783890996,2.046776920730631,,,,,,4.0494336297776385,3.0581821453722373,,,
2015-12-11,132.2550048828125,63.853187561035156,2.0712357508604295,2.0473563589671024,,,,,,4.437103016772056,3.097374954429997,,,
2015-12-14,129.74583435058594,62.90286254882813,2.0626379960033008,2.0480080084651213,,,,,,3.830242358034795,3.141966037519671,,,
2015-12-15,134.99224853515622,64.2152099609375,2.1021849592529995,2.048871202352661,,,,,,6.449669556641254,3.200910379197974,,,
2015-12-16,135.63092041015622,65.21080017089844,2.079884314480228,2.0496057786789432,,,,,,5.095422101906308,3.2518897507299624,,,
2015-12-17,135.85903930664062,65.12029266357422,2.086278082448406,2.0503845269623224,,,,,,5.504714094538002,3.30622984210566,,,
2015-12-18,132.30061340332028,64.16996002197266,2.061721923436118,2.051024072054852,,,,,,3.8486133368216144,3.3509874600660305,,,
2015-12-21,130.20205688476562,63.58166122436523,2.0477926241233644,2.051653413269088,,,,,,2.927681943224428,3.3957871332757157,,,
2015-12-22,131.20570373535156,64.03420257568361,2.048994107176962,2.0523234136191317,,,,,,3.0254556770165095,3.4437998086452666,,,
2015-12-23,133.62361145019528,65.12029266357422,2.0519504133761237,2.0529527554480933,,,,,,3.2692862380926613,3.4887363298736696,,,
2015-12-28,131.47944641113278,65.07504272460939,2.0204281227680436,2.0535451239507867,,,,,,1.2157001110464591,3.5329649159017165,,,
2015-12-29,134.80975341796878,65.88960266113281,2.045994329504294,2.053916646621298,,,,,,2.9154645246714495,3.5588215296899492,,,
2015-12-30,134.26231384277344,65.25604248046875,2.0574694501732678,2.054366545105761,,,,,,3.636251894621836,3.5899837310311686,,,
2016-01-04,127.00857543945312,63.219627380371094,2.009005441858832,2.0546199777662943,,,,,,0.45890051855843694,3.608415727378739,,,
2016-01-05,127.2366943359375,62.72183609008789,2.0285868888338405,2.0548343743203303,,,,,,1.6834714438529517,3.6228749723940763,,,
2016-01-06,124.7275390625,61.54523849487305,2.0265993294166904,2.0550146451360094,,,,,,1.5295664203303403,3.6348267102231855,,,
2016-01-07,124.63631439208984,60.64015579223633,2.0553429120320112,2.055319770860001,,,,,,3.250087983507825,3.6540874683045943,,,
2016-01-08,123.49578857421876,59.78034591674805,2.065825927909531,2.055487918057572,,,,,,3.8306836708641043,3.6622082723497327,,,
2016-01-11,123.35892486572266,58.83000564575195,2.096870865669044,2.055794515372766,,,,,,5.596160380086616,3.678153205428116,,,
2016-01-12,127.2366943359375,59.32780456542969,2.144638509176831,2.0561778257447205,,,,,,8.477462549376654,3.696452781229383,,,
2016-01-13,125.68557739257812,59.23728561401367,2.121730867473186,2.0565269140770406,,,,,,7.107541610336568,3.713749938338491,,,
