Date,CFR.SW_Close,UHR.SW_Close,Ratio,Ratio_Moving_Avg,Sigma,Upper_band,Lower_band,Break_Upper,Break_Lower,Spread,Spread_Moving_Avg,Spread_Sigma,Spread_Upper_band,Spread_Lower_band
2015-02-20,74.6744155883789,383.2552795410156,0.1948424968282461,,,,,,,-0.9262221976696168,,,,
2015-02-23,75.25054931640625,389.0023193359375,0.19344498882388622,,,,,,,-1.4837450611397855,,,,
2015-02-24,75.51644134521484,388.1043701171875,0.19457766301990564,,,,,,,-1.0407242691781278,,,,
2015-02-25,75.25054931640625,385.2308349609375,0.19533885267527112,,,,,,,-0.739784992301125,,,,
2015-02-26,76.35847473144531,391.7860412597656,0.19489840548151996,,,,,,,-0.9249344635468049,,,,
2015-02-27,74.45283508300781,390.169677734375,0.19082168433830685,,,,,,,-2.5117315025361506,,,,
2015-03-02,75.0289535522461,391.1574401855469,0.19181267143137007,,,,,,,-2.1304582846904623,,,,
2015-03-03,74.23124694824219,381.54913330078125,0.19455226200114184,,,,,,,-1.032837759992347,,,,
2015-03-04,74.40851593017578,376.0715026855469,0.19785736329081188,,,,,,,0.22494436859389566,,,,
2015-03-05,75.38349151611328,382.2675476074219,0.1972008662203521,,,,,,,-0.022307038416329306,,,,
2015-03-06,75.82666778564453,381.9981384277344,0.19850009766471483,,,,,,,0.47401267595978425,,,,
2015-03-09,73.87670135498047,374.45513916015625,0.19729119360111932,,,,,,,0.011972402846737396,,,,
2015-03-10,73.12332153320312,373.0184020996094,0.1960314052111471,,,,,,,-0.45799778596149565,,,,
2015-03-11,74.27556610107422,377.9572448730469,0.19651843458119939,,,,,,,-0.2799854949270042,,,,
2015-03-12,74.45283508300781,386.84716796875,0.19246059231593549,,,,,,,-1.8563358152740221,,,,
2015-03-13,73.65511322021484,392.7738342285156,0.1875255090881699,,,,,,,-3.8231472460435327,,,,
2015-03-16,75.60507202148438,394.4800109863281,0.1916575489654017,,,,,,,-2.2097475424616704,,,,
2015-03-17,75.0289535522461,390.259521484375,0.19225399874132235,,,,,,,-1.9533355414110645,,,,
2015-03-18,73.96533966064453,386.4880065917969,0.19137809815342,,,,,,,-2.272983344300286,,,,
2015-03-19,74.63009643554688,388.19415283203125,0.19224940893903358,,,,,,,-1.9447796472119308,,,,
2015-03-20,74.49715423583984,389.9900817871094,0.19102320216570762,,,,,,,-2.4319853930987705,,,,
2015-03-23,73.56649017333984,386.6676330566406,0.19025768873331977,,,,,,,-2.707265808084003,,,,
2015-03-24,72.90172576904297,383.5246887207031,0.1900835276399447,,,,,,,-2.752055461850418,,,,
2015-03-25,71.74948120117188,376.1612854003906,0.19074126973168135,,,,,,,-2.451800828775845,,,,
2015-03-26,70.55292510986328,367.7203369140625,0.19186571431416843,,,,,,,-1.983301999380359,,,,
2015-03-27,70.81881713867188,376.969482421875,0.18786352859040442,,,,,,,-3.541889205936755,,,,
2015-03-30,70.90745544433594,376.2510986328125,0.1884578030522518,,,,,,,-3.311543073851297,,,,
2015-03-31,69.40068817138672,370.0550842285156,0.18754150700583416,,,,,,,-3.596089373726471,,,,
2015-04-01,69.57794952392578,369.33673095703125,0.1883862169452637,,,,,,,-3.2771262146396793,,,,
2015-04-02,69.97679138183594,368.2591552734375,0.19002050697117687,,,,,,,-2.6657226170974297,,,,
2015-04-07,70.64154815673828,372.3000183105469,0.1897436064529387,,,,,,,-2.798063336004944,,,,
2015-04-08,71.43926239013672,379.3940124511719,0.18829833905017407,,,,,,,-3.3997048587072953,,,,
2015-04-09,74.18692779541016,394.928955078125,0.18784879366653293,,,,,,,-3.7164501302387407,,,,
2015-04-10,74.85167694091797,400.2270202636719,0.18702304729851885,,,,,,,-4.096793194651909,,,,
2015-04-13,74.40851593017578,398.8800659179688,0.18654358111111569,,,,,,,-4.274255040790834,,,,
2015-04-14,74.14261627197266,396.904541015625,0.1868021365597172,,,,,,,-4.150464196208773,,,,
2015-04-15,74.23124694824219,398.0718688964844,0.18647699761860206,,,,,,,-4.292099708063489,,,,
2015-04-16,73.6108169555664,395.1085510253906,0.18630529955509872,,,,,,,-4.32798792668784,,,,
2015-04-17,72.7244644165039,388.3737487792969,0.18725381065297336,,,,,,,-3.8858386228602484,,,,
2015-04-20,72.50288391113281,383.43487548828125,0.18908787005565092,,,,,,,-3.1331808315210594,,,,
2015-04-21,73.65511322021484,382.7164916992188,0.19245346050595913,,,,,,,-1.8392436960176326,,,,
2015-04-22,74.27556610107422,377.59808349609375,0.1967053577533388,,,,,,,-0.20913760158998684,,,,
2015-04-23,73.7437515258789,375.9817199707031,0.19613653432838463,,,,,,,-0.4221095673371451,,,,
2015-04-24,74.71874237060547,376.7898864746094,0.1983034711194153,,,,,,,0.3934629826021876,,,,
2015-04-27,75.6493911743164,382.53692626953125,0.19775709475172257,,,,,,,0.19045519481561257,,,,
2015-04-28,76.09256744384766,380.5613708496094,0.19994821669359078,,,,,,,1.0233279870057004,,,,
2015-04-29,75.20623016357422,383.7042846679688,0.19600049613376744,,,,,,,-0.48297802392453093,,,,
2015-04-30,74.14261627197266,377.50830078125,0.19639996291084244,,,,,,,-0.3243769623257009,,,,
2015-05-04,74.18692779541016,379.66339111328125,0.19540184682508616,,,,,,,-0.705176878405041,,,,
2015-05-05,73.47785949707031,374.8143310546875,0.19603802045218352,,,,,,,-0.45772336827413085,,,,
2015-05-06,72.36992645263672,368.6183471679688,0.1963275214287145,,,,,,,-0.3434414595073605,,,,
2015-05-07,71.26200103759766,350.83843994140625,0.20311913668724318,,,,,,,2.0558837697621897,,,,
2015-05-08,72.99036407470703,354.1609191894531,0.20609378426551328,,,,,,,3.1288571394831024,,,,
2015-05-11,72.81309509277344,350.2996520996094,0.20785945591538493,,,,,,,3.7132586947540176,,,,
2015-05-12,71.7938003540039,349.40167236328125,0.2054764073348744,,,,,,,2.871098739011231,,,,
2015-05-13,72.10401916503906,348.0547180175781,0.20716288397331115,,,,,,,3.4470167146496777,,,,
2015-05-15,74.09829711914062,346.1689453125,0.21405241031152938,,,,,,,5.813280723044258,,,,
2015-05-18,74.63009643554688,356.7650451660156,0.20918556188939083,,,,,,,4.254901639482213,,,,
2015-05-19,75.91529846191406,361.1651611328125,0.21019551892492053,,,,,,,4.6721402190814985,,,,
2015-05-20,76.31415557861328,359.4589538574219,0.21230283669295666,,,,,,,5.407562453342052,,,,
2015-05-21,76.9789047241211,362.60186767578125,0.21229594104835506,,,,,,,5.452342868193085,,,,
2015-05-22,76.18120574951172,351.4670104980469,0.21675208049130706,,,,,,,6.851097143494357,,,,
2015-05-26,74.58578491210938,344.7322082519531,0.21635862018902843,,,,,,,6.584178148982119,,,,
2015-05-27,74.71874237060547,339.1647644042969,0.2203021959012758,,,,,,,7.815365242370376,,,,
2015-05-28,74.58578491210938,340.2423400878906,0.2192137077732376,,,,,,,7.469846044242189,,,,
2015-05-29,71.97106170654297,335.1239318847656,0.21475954075189907,,,,,,,5.8647760522440535,,,,
2015-06-01,71.92674255371094,335.2155456542969,0.21456863646737906,,,,,,,5.802385238625405,,,,
2015-06-02,71.57221221923828,335.9486389160156,0.21304510251976566,,,,,,,5.303245498617699,,,,
2015-06-03,71.74948120117188,342.6382751464844,0.2094029955366125,,,,,,,4.160922050707228,,,,
2015-06-04,71.30631256103516,339.3392639160156,0.21013280850011812,,,,,,,4.368513795099233,,,,
2015-06-05,69.84384918212889,337.59814453125,0.2068845765698921,,,,,,,3.2495022692439477,,,,
2015-06-08,69.22340393066406,333.5660400390625,0.20752533418137412,,,,,,,3.4244268078428917,,,,
2015-06-09,68.07115936279297,336.9566650390625,0.20201754832450533,,,,,,,1.603350194656457,,,,
2015-06-10,69.44499969482422,346.2121887207031,0.20058508035615985,,,,,,,1.1514531377236352,,,,
2015-06-11,69.62226867675781,344.01287841796875,0.20238273926526712,,,,,,,1.762556356136031,,,,
2015-06-12,68.73591613769531,342.5466613769531,0.20066146860516426,,,,,,,1.165428648017297,,,,
2015-06-15,68.33706665039061,338.6978454589844,0.20176410203550021,,,,,,,1.5257935894557448,,,,
2015-06-16,68.24842834472656,339.5226135253906,0.2010129093790765,,,,,,,1.2744621777226826,,,,
2015-06-17,67.93820190429689,337.1399230957031,0.20151336952465113,,,,,,,1.434243394713448,,,,
2015-06-18,67.53934478759766,334.5740966796875,0.20186662822333812,,,,,,,1.5415191973868616,,,,
2015-06-19,67.93820190429689,334.8489685058594,0.20289207461933115,,,,,,,1.8861553118525478,,,,
2015-06-22,68.95751190185547,340.7138671875,0.20239126887050685,,,,,,,1.7485599657624107,,,,
2015-06-23,69.71089172363281,346.0289306640625,0.20145972069402107,,,,,,,1.4534945079791441,,,,
2015-06-24,69.62226867675781,349.8777770996094,0.1989902566945157,,,,,,,0.6056510124873,,,,
2015-06-25,69.79953002929689,349.78619384765625,0.19954912817312895,,,,,,,0.8009780059393279,,,,
2015-06-26,69.93247985839844,346.2121887207031,0.20199311906610684,,,,,,,1.638933301297854,,,,
2015-06-29,68.86885833740234,342.45501708984375,0.2011033709555333,,,,,,,1.3164485283846261,,,,
2015-06-30,67.40640258789061,333.6576843261719,0.20202262904275423,,,,,,,1.589347784409128,,,,
2015-07-01,67.98251342773439,336.7734069824219,0.20186425655420823,,,,,,,1.5508536010447926,,,,
2015-07-02,68.33706665039061,339.2476501464844,0.20143711126925484,,,,,,,1.4173395452413047,,,,
2015-07-03,67.80525970458984,339.6142272949219,0.19965376670073243,,,,,,,0.8132218767993464,,,,
2015-07-06,66.69733428955078,335.7653503417969,0.1986426956255472,,,,,,,0.4645229302508085,,,,
2015-07-07,65.27918243408203,326.23492431640625,0.20009869443275655,,,,,,,0.9263354858533432,,,,
2015-07-08,65.10190582275389,328.8008117675781,0.19799800819461771,,,,,,,0.2429139154051967,,,,
2015-07-09,66.25415802001953,335.3988037109375,0.19753844464251724,,,,,,,0.09365136348706926,,,,
2015-07-10,67.58367156982422,344.28778076171875,0.196299942508267,,,,,,,-0.33026777290479004,,,,
2015-07-13,69.09044647216797,352.2604064941406,0.19613457884690538,,,,,,,-0.3961668097756217,,,,
2015-07-14,69.84384918212889,355.8343200683594,0.19628193584225148,,,,,,,-0.3477515064506349,,,,
2015-07-15,69.26773071289061,354.184814453125,0.19556945381704932,,,,,,,-0.5984897834245544,,,,
2015-07-16,70.81881713867188,372.6958923339844,0.19001770235559487,,,,,,,-2.6988841554451,,,,
2015-07-17,71.084716796875,379.84375,0.18714199403537637,,,,,,,-3.8429653303875426,,,,
2015-07-20,71.43926239013672,378.7440490722656,0.18862147818593414,,,,,,,-3.2714935890759023,,,,
2015-07-21,71.26200103759766,374.4370422363281,0.1903177116558362,,,,,,,-2.5991581294439925,,,,
2015-07-22,71.21768951416016,371.8711242675781,0.1915117492771926,,,,,,,-2.1373186738878047,,,,
2015-07-23,72.015380859375,376.6363830566406,0.19120664943446244,,,,,,,-2.279618564019131,,,,
2015-07-24,71.39495086669922,376.0865478515625,0.1898364918249564,,,,,,,-2.7915884926067918,,,,
2015-07-27,70.02111053466797,371.4129333496094,0.18852631194928637,,,,,,,-3.2435152699521694,,,,
2015-07-28,71.43926239013672,373.1540832519531,0.19144708740035687,,,,,,,-2.168821287408079,,,,
2015-07-29,72.68014526367188,375.7200012207031,0.19344231083662367,,,,,,,-1.4340893928666105,,,,
2015-07-30,72.99036407470703,375.7200012207031,0.19426797572012006,,,,,,,-1.1238705818314543,,,,
2015-07-31,73.92102813720703,381.30999755859375,0.19386071335789723,,,,,,,-1.295884840872958,,,,
2015-08-03,73.25627136230469,378.65240478515625,0.19346574968636365,,,,,,,-1.4364069362476357,,,,
2015-08-04,74.23124694824219,386.7166748046875,0.19195253730843884,,,,,,,-2.0521829701850294,,,,
2015-08-05,74.54146575927734,396.705322265625,0.187901350386638,,,,,,,-3.712316973522647,,,,
2015-08-06,74.18692779541016,394.04779052734375,0.18826885869890997,,,,,,,-3.5426322976095435,,,,
2015-08-07,74.09829711914062,394.5059814453125,0.18782553523694123,,,,,,,-3.7216453573068975,,,,
2015-08-10,74.63009643554688,395.9721984863281,0.18847307139448996,,,,,,,-3.4790708718443994,,,,
2015-08-11,71.52789306640625,375.7200012207031,0.19037552654640225,,,,,,,-2.5863415901322355,,,,
2015-08-12,68.51433563232422,361.0577392578125,0.18976005270836116,,,,,,,-2.7076326551556207,,,,
2015-08-13,69.046142578125,364.2651062011719,0.18954915363206115,,,,,,,-2.808508413223251,,,,
2015-08-14,68.64727783203125,363.0738220214844,0.18907250721030816,,,,,,,-2.9723813703541424,,,,
2015-08-17,69.134765625,364.0818176269531,0.18988799296711137,,,,,,,-2.6837300050276554,,,,
2015-08-18,68.47002410888672,357.66705322265625,0.19143508884018595,,,,,,,-2.083100093530419,,,,
2015-08-19,67.31777191162111,350.24432373046875,0.19220232092448025,,,,,,,-1.7711504554169153,,,,
2015-08-20,65.72235107421875,347.49517822265625,0.18913169215863881,,,,,,,-2.8242769922523507,,,,
2015-08-21,64.34851837158203,339.06439208984375,0.18978258959888436,,,,,,,-2.5350593921203455,,,,
2015-08-24,61.02472686767578,329.7171630859375,0.18508204515811114,,,,,,,-4.015023786654879,,,,
2015-08-25,63.63945007324219,339.4309387207031,0.1874886547263365,,,,,,,-3.316432393227714,,,,
2015-08-26,62.17698669433594,334.39080810546875,0.18594107609179544,,,,,,,-3.7846835345542615,,,,
2015-08-27,64.2598876953125,338.5145263671875,0.1898290403810017,,,,,,,-2.5152239844280757,,,,
2015-08-28,64.70304870605469,342.72991943359375,0.18878727837063358,,,,,,,-2.9035881250702573,,,,
2015-08-31,64.12693023681639,339.3392639160156,0.1889758629661182,,,,,,,-2.8108685291195314,,,,
2015-09-01,62.66447448730469,334.1158752441406,0.1875531189337093,,,,,,,-3.242962699604604,,,,
2015-09-02,63.28491592407226,337.7814636230469,0.18735461456433314,,,,,,,-3.345592370006962,,,,
2015-09-03,64.2598876953125,344.7460021972656,0.1863977748421942,,,,,,,-3.744440050717998,,,,
2015-09-04,62.39856338500977,339.4309387207031,0.18383286927286765,,,,,,,-4.557319081460129,,,,
2015-09-07,62.44287490844727,340.7138671875,0.18327071751994178,,,,,,,-4.766077027645785,,,,
2015-09-08,63.55081176757813,344.7460021972656,0.18434096802437755,,,,,,,-4.453515978452366,,,,
2015-09-09,64.21556091308594,347.49517822265625,0.18479554519729208,,,,,,,-4.331067153385163,,,,
2015-09-10,62.88604736328125,340.0724182128906,0.18491957593548092,,,,,,,-4.19637284793707,,,,
2015-09-11,62.93036651611328,336.59014892578125,0.1869643740821112,,,,,,,-3.4651439691294,,,,
2015-09-14,62.5758285522461,333.6576843261719,0.1875449944412915,,,,,,,-3.241226251235382,,,,
2015-09-15,63.86103057861328,340.43896484375,0.18758437538994205,,,,,,,-3.293694335372564,,,,
2015-09-16,68.07115936279297,349.2362976074219,0.1949143311538369,,,,,,,-0.8189205567291111,,,,
2015-09-17,68.51433563232422,350.9774475097656,0.1952100800733582,,,,,,,-0.7192021601225349,,,,
2015-09-18,68.83110809326172,348.2283020019531,0.1976608670161326,,,,,,,0.1398646013818876,,,,
2015-09-21,68.51432800292969,349.0530090332031,0.19628631247929557,,,,,,,-0.3395965552717968,,,,
2015-09-22,66.61366271972656,334.482421875,0.1991544498700768,,,,,,,0.6339208300497461,,,,
2015-09-23,67.06620788574219,331.6416320800781,0.20222493619120893,,,,,,,1.6468379772925914,,,,
2015-09-24,65.61808013916016,321.0115051269531,0.20441036875986615,,,,,,,2.2956007898317665,,,,
2015-09-25,67.97129058837889,327.15130615234375,0.20776713804934915,,,,,,,3.4376788732945585,,,,
2015-09-28,66.79468536376953,323.3024597167969,0.20660122852847962,,,,,,,3.020294097302042,,,,
2015-09-29,66.70417785644531,322.5693664550781,0.20679018156466733,,,,,,,3.074395995512866,,,,
2015-09-30,68.51432800292969,330.81683349609375,0.2071065346913149,,,,,,,3.257657220422786,,,,
2015-10-01,68.24281311035156,330.083740234375,0.20674394037675395,,,,,,,3.130751733379711,,,,
2015-10-02,67.6092529296875,331.0001525878906,0.2042574675603365,,,,,,,2.3164207659863223,,,,
2015-10-05,71.32007598876953,345.112548828125,0.2066574403942894,,,,,,,3.2434435399715085,,,,
2015-10-06,73.22073364257812,354.8262634277344,0.20635657838639843,,,,,,,3.2279814213882077,,,,
2015-10-07,73.94478607177734,359.9580383300781,0.2054261280420988,,,,,,,2.939743932347426,,,,
2015-10-08,74.66885375976562,361.24102783203125,0.20670092267173185,,,,,,,3.41073011096519,,,,
2015-10-09,75.93595886230469,366.8309631347656,0.20700531441891257,,,,,,,3.5751689317101096,,,,
2015-10-12,75.75495147705078,368.8470764160156,0.20538308779112624,,,,,,,2.9964646116769558,,,,
2015-10-13,74.5783462524414,361.3326416015625,0.20639803235567664,,,,,,,3.302150942854354,,,,
2015-10-14,74.5783462524414,360.7828369140625,0.20671256673500177,,,,,,,3.410604987068794,,,,
2015-10-15,74.0353012084961,360.7828369140625,0.20520738137588043,,,,,,,2.8675599431234815,,,,
2015-10-16,72.72293853759766,348.5948486328125,0.20861736432083466,,,,,,,3.9593903429503143,,,,
2015-10-19,73.17548370361328,343.9212341308594,0.21276814701057561,,,,,,,5.3338490636517975,,,,
2015-10-20,72.17989349365234,340.25567626953125,0.2121342817407564,,,,,,,5.0613239409871085,,,,
2015-10-21,72.36090087890625,338.7894592285156,0.21358663591153337,,,,,,,5.531556157184767,,,,
2015-10-22,74.5783462524414,350.5192565917969,0.21276533271692083,,,,,,,5.435190843422475,,,,
2015-10-23,75.75495147705078,357.9420166015625,0.21164028798937065,,,,,,,5.14758821277907,,,,
2015-10-26,75.52867126464844,356.017578125,0.21214871373044913,,,,,,,5.300921234621981,,,,
2015-10-27,75.34766387939453,350.9774475097656,0.21467950266889457,,,,,,,6.114126086947778,,,,
2015-10-28,75.93595886230469,349.6028747558594,0.21720633423090008,,,,,,,6.973568220141402,,,,
2015-10-29,76.1622314453125,351.8938293457031,0.21643525715391318,,,,,,,6.747928886010115,,,,
2015-10-30,76.75052642822266,354.5513916015625,0.21647221882708984,0.19776109857278876,,,,,,6.811995209266286,0.09078948327469659,,,
2015-11-02,76.29800415039062,350.3359680175781,0.21778524363950655,0.19786115185667622,,,,,,7.191004102692304,0.12593460578089244,,,
2015-11-03,77.33882904052734,354.36810302734375,0.2182443294975669,0.19796969394553954,,,,,,7.436453182891569,0.16469753796023287,,,
2015-11-04,77.92713165283203,365.5480651855469,0.2131788923934732,0.19805280570842068,,,,,,5.819405171986929,0.1952534667632778,,,
2015-11-05,78.3796615600586,364.7232971191406,0.21490171365295338,0.19812259344578628,,,,,,6.43462818528252,0.22025020806879847,,,
2015-11-06,73.94478607177734,349.2362976074219,0.21173281980814898,0.1981689006621544,,,,,,5.054706152255264,0.2353849823518981,,,
2015-11-09,72.54192352294922,344.1961364746094,0.21075751827417877,0.19822444764751057,,,,,,4.646061860880522,0.25401485563996173,,,
2015-11-10,72.40615844726562,336.59014892578125,0.21511668917925258,0.19830482989184287,,,,,,6.010647962022944,0.28074159376092955,,,
2015-11-11,73.40174865722656,340.3473205566406,0.21566718532461912,0.19841954038503112,,,,,,6.265101423901015,0.3216774739687081,,,
2015-11-12,72.40615844726562,337.5064697265625,0.2145326532730673,0.1985196437319185,,,,,,5.829895234914659,0.3555663279841652,,,
2015-11-13,70.09821319580078,328.06768798828125,0.21366997044312613,0.19861215956079964,,,,,,5.383836713860802,0.38578691561808665,,,
2015-11-16,69.41939544677734,324.31048583984375,0.21405226928450027,0.19868442425876326,,,,,,5.446161732793911,0.40920830003562014,,,
2015-11-17,70.8675308227539,334.1158752441406,0.21210465013364163,0.19873822466800387,,,,,,4.960093635844615,0.4273625190635349,,,
2015-11-18,70.41500091552734,336.0403137207031,0.20954331382410307,0.19875013237501604,,,,,,4.127950494372783,0.43223082810405966,,,
2015-11-19,70.32447814941406,332.2830810546875,0.21164026144876147,0.19879130011515303,,,,,,4.778576516089728,0.4462740597576166,,,
2015-11-20,70.50550842285156,338.6061706542969,0.20822275118794223,0.1988299493281627,,,,,,3.712319062450689,0.45949579333812246,,,
2015-11-23,69.69092559814453,331.5499572753906,0.21019735961014813,0.19884027003060456,,,,,,4.289639390228913,0.4633146284956441,,,
2015-11-24,67.51874542236328,323.94390869140625,0.20842727278037085,0.19884363033274105,,,,,,3.617822431021054,0.46414145094383824,,,
2015-11-25,68.42382049560547,326.50982666015625,0.20956129007052385,0.1988679688461725,,,,,,4.016746525269554,0.4720607624278632,,,
2015-11-26,69.23839569091797,325.96002197265625,0.21241376556517155,0.19890761611496838,,,,,,4.939775764796494,0.4847942418737646,,,
2015-11-27,69.55516815185547,327.51788330078125,0.2123705962278047,0.19893824921154948,,,,,,4.94924571412993,0.49474659591246894,,,
2015-11-30,69.69092559814453,331.5499572753906,0.21019735961014813,0.19897763673545982,,,,,,4.289639390228913,0.5076722257240522,,,
2015-12-01,70.59600067138672,333.9325866699219,0.2114079412715952,0.1990008628732608,,,,,,4.724718845798023,0.5152408044883934,,,
2015-12-02,70.32447814941406,336.1319274902344,0.20921689490938702,0.19901913238459398,,,,,,4.019356067472884,0.5209206948450292,,,
2015-12-03,68.69535064697266,333.0162048339844,0.20628230593528848,0.1990547814678296,,,,,,3.004833588239606,0.532609423749531,,,
2015-12-04,68.15230560302734,329.16741943359375,0.20704450555981102,0.19910520853657968,,,,,,3.2209969531637768,0.5493343779402351,,,
2015-12-07,68.46907806396484,331.27508544921875,0.2066834515222259,0.19917614707324596,,,,,,3.1220128582827726,0.5738545638600882,,,
2015-12-08,66.38740539550781,321.46966552734375,0.20651219232957765,0.19924519454830047,,,,,,2.9745496826252804,0.5972920967643702,,,
2015-12-09,65.88960266113281,315.60479736328125,0.20877250032828137,0.19933082074562464,,,,,,3.633646272025331,0.6260209205021364,,,
2015-12-10,65.43707275390625,315.60479736328125,0.2073386504280035,0.19943022867766086,,,,,,3.1811163647987684,0.6608170985663803,,,
2015-12-11,63.853187561035156,304.7913818359375,0.20949800869174812,0.1995285880418664,,,,,,3.7302770923694766,0.6940057568714657,,,
2015-12-14,62.90286254882813,298.0101013183594,0.21107627651060734,0.19963142768186934,,,,,,4.117622190666822,0.7278574143791586,,,
2015-12-15,64.2152099609375,309.098388671875,0.2077500637801949,0.19970919781137844,,,,,,3.242702680100841,0.7539561189468221,,,
2015-12-16,65.21080017089844,315.23822021484375,0.206861972911963,0.19978196750192997,,,,,,3.027154504432154,0.7787740978529011,,,
2015-12-17,65.12029266357422,312.67236328125,0.20827006256705285,0.1998530047410788,,,,,,3.4427859363542552,0.8023621360611636,,,
2015-12-18,64.16996002197266,308.7318420410156,0.20785015111414246,0.19991494595196405,,,,,,3.269757443903515,0.8223429914972262,,,
2015-12-21,63.58166122436523,306.8074645996094,0.2072363568707193,0.19998061913313944,,,,,,3.0610598407939875,0.8439849196016728,,,
2015-12-22,64.03420257568361,311.29779052734375,0.20570079365872973,0.20003358642189573,,,,,,2.6278429987471057,0.8614542875441739,,,
2015-12-23,65.12029266357422,316.6128234863281,0.20567800111983217,0.20008282046210796,,,,,,2.6654938269507937,0.877669900969183,,,
2015-12-28,65.07504272460939,318.35394287109375,0.20441098400643726,0.20012811845508374,,,,,,2.276792034934985,0.8929162176286202,,,
2015-12-29,65.88960266113281,321.0115051269531,0.2052562029983159,0.20019685425822661,,,,,,2.5671233118044228,0.9171012405540514,,,
2015-12-30,65.25604248046875,320.91986083984375,0.20334061690571098,0.20025174923667588,,,,,,1.9516408118006652,0.9365398076801996,,,
2016-01-04,63.219627380371094,307.5405578613281,0.20556517104608102,0.2003041916606994,,,,,,2.554416591264811,0.9536219712576147,,,
2016-01-05,62.72183609008789,303.6000671386719,0.2065936173243307,0.20034579287038282,,,,,,2.833923430258757,0.9660456810750664,,,
2016-01-06,61.54523849487305,298.926513671875,0.20588751977494338,0.20038715788730943,,,,,,2.5792273499824105,0.9784339400674413,,,
2016-01-07,60.64015579223633,292.1451721191406,0.20756857062661463,0.20043034109188992,,,,,,3.011826797597415,0.9905187692180968,,,
2016-01-08,59.78034591674805,288.6629333496094,0.207093945949569,0.20047702086497776,,,,,,2.838920628211099,1.0039804274341175,,,
